username,tweet,date
NYOOOZindia,"#Breaking : Ball-tampering row: Cricket #Australia bans #SteveSmith , #DavidWarner for 12 months #ICC @IPL #IPL #IPL2018 #IPL11 #News pic.twitter.com/aeJGBnDDKa",3/28/18 5:09
guru_val,Kolkata Knight Riders Squad For IPL 2018 #KKR #KKRsquad #kkrTeam #KKR2018 #ipl #iplBettingTips #cricket #IPL #cricketBettingTipsFree #freeCricketBettingTips #Betting #IPL2018 http:// bit.ly/2pKpULJ,3/28/18 5:09
jotheesssivan,Currently The World is njoying Australia's situation. A New captian s needed but not from current playing XI . @stevesmith49 @davidwarner31 ruled out of IPL #BallTamperingRow #IPL2018,3/28/18 5:08
heisravi_,This is Ridiculous. @ICC @IPL . Y ban dem 4m playing #IPL2018 Not even in the playing 11 It doesn't make sense. Go get a life to all those who took r Supports this decision to ban them from playing cricket 4 1year. Take back @davidwarner31 @stevesmith49 https:// twitter.com/ICC/status/978 930653910663169 â€_,3/28/18 5:08
iPL11CUP,JUST_IN: Steven Smith David Warner Not Allowed To Play IPL This Year: Rajiv Shukla #IPL2018 #vivoIPL11 - Follow IPL11Live#AnSaR,3/28/18 5:08
Devlina2,#DavidWarner What both Warner and #Smith done themselves? One year ban followed by IPL participation Bcci won't allow them to play #IPL2018 this year #ball tampering caused their cricketing life Can they come back???,3/28/18 5:07
Allsangharnews,JUST_IN: Steven Smith David Warner Not Allowed To Play IPL This Year: Rajiv Shukla #IPL2018 #vivoIPL11,3/28/18 5:06
Iam_Arth36,All the SRH and RR fans stop crying. They are not allowed to play International matches then there is no chance they can play IPL . Think practically and stop crying #IPL2018 #VIVOIPL #DavidWarner #SteveSmith,3/28/18 5:05
Allsangharnews,BiG News From CA D Warner And Steve Smith Are OuT Of IPL 2018 And C Bancroft Is Banned For 9 Months #IPL2018,3/28/18 5:04
naveen975dhoni,#DavidWarner What both Warner and #Smith done themselves? One year ban followed by IPL participation Bcci won't allow them to play #IPL2018 this year #ball tampering caused their cricketing life Can they come back???,3/28/18 5:04
DrShuklaTweets,Smith n Warner banned for a year from IPL too!..welcome decision by Rajiv Shukla n the IPL commitee! #BallTamperingRow #SmithWarner #IPL2018,3/28/18 5:03
TheStatesmanLtd,"Following the @CricketAus 12-month ban on @stevesmith49 and vice-captain @davidwarner31 , @BCCI Wednesday barred Steve Smith and David Warner from taking part in the eleventh edition of @IPL . #IPL2018 #DavidWarner #SteveSmith https://www. thestatesman.com/sports/ipl-201 8-steve-smith-david-warner-banned-one-year-1502613235.html â€_",3/28/18 5:02
suvarnanewstv,à_†à_¸à_çà_Ÿà_çà_°à_‡à__à_¿à_¯à__ à_•à_çà_°à_¿à_•à_†à_Ÿà_ç à_®à_‚à_¡à__à_¿ à_¶à_¿à_•à_çà_·à_†à_¯ à_¨à_‚à__à_° à_µà__à_°à_çà_¨'à_°à_ç' à_¸à_çà_®à_¿à__à_ç'à_—à_† à_êà_ªà_¿à__à__à_ç'à_¨à_¿à_‚à__à__à_‚ à_¨à_¿à_·à_‡à_§ http:// kannada.asianetnews.com/sports/david-w arner-steps-down-as-captain-of-sunrisers-hyderabad â€_ #Kannadanews #DavidWarner #StiveSmith #IPL2018 #IPL,3/28/18 5:02
iamA_Murtaza,After banned by Cricket Australia Steave Smith & David Warner will not take Part in #IPL2018 The Chairman of @IPL Rajve Shukla Confirm #BallTamperingRow #IPL11 pic.twitter.com/XN0i1bjzP4,3/28/18 5:01
aliasRGV,Smith & Warner are not allowed to play in #IPL2018 #SRH reserved the last place in #IPL2018 table.. #DavidWarner #Smith #BallTampering #CricketAustralia #IPL,3/28/18 5:01
MachaaoApp,No IPL for Smith and Warner this year! BCCI has barred Steve Smith and David Warner from taking part in this yearâ€™s IPL after Cricket Australia banned the disgraced duo for their role in ball-tampering scandal in South Africa. #Machaao #IPL2018 #cricketnews #BallTampering pic.twitter.com/GgMiYebrwY,3/28/18 5:00
CricBuzz_FC,JUST_IN: Steven Smith David Warner Not Allowed To Play IPL This Year: Rajiv Shukla #IPL2018 #vivoIPL11 - Follow @IPL11Live,3/28/18 5:00
21SantoshG,"à_¡à¥‡à_µà_¿à_¡ à_µà¥‰à_°à¥çà_¨à_° à_”à_° à_¸à¥çà_Ÿà¥€à_µ à_¸à¥çà_®à_¿à_¥, à__à¥‹à_¨à¥‹à_‚ à_•à_ªà¥çà__à__à_¨à¥€ à_¸à¥‡ à__à¥€ à_—à_¯à¥‡ à_”à_° IPL -11 à_¸à¥‡ à__à¥€ à_—à_¯à¥‡... à_¸à_µà__à__ à_¯à¥‡ à_•à_¿ 2019 à_µà_°à¥çà__à¥çà_¡à_•à_ª à_¸à¥‡ à_ªà__à__à¥‡ à_¬à¥ˆà_¨ à_–à__à¥çà_® à__à¥‹à_¨à¥‡ à_•à¥‡ à_¬à__à_µà_œà¥‚à__ à_•à¥çà_¯à__ à_µà_°à¥çà__à¥çà_¡à_•à_ª à_–à¥‡à__ à_ªà__à_¯à¥‡à_‚à_—à¥‡ ? #DavidWarner #StevenSmith #BallTamperingRow #IPL2018 #BCCI @HNN24X7",3/28/18 5:00
MyCricketApp,"#IPL News - David Warner @davidwarner31 , Steve Smith @stevesmith49 banned from playing in #IPL2018 #IPL11 @SunRisers @rajasthanroyals #Cricket #CricketAustralia pic.twitter.com/CWQzGpTF5r",3/28/18 5:00
thisisparthiban,"Steve Smith and David Warner will not be allowed to play in #IPL2018 because of their roles in the pre-meditated plan to tamper with the ball on the third day of the Cape Town Test against South Africa. The decision from the BCCI, announced by IPL chairman Rajiv Shukla. pic.twitter.com/Xcxo854Bv2",3/28/18 5:00
NLWC07,"As I expected. No @IPL for Smith and Warner! As much big these both batsmen are to the Cricketing World, they cheated. No player is bigger than the Game! #BallTamperingRow #IPL2018",3/28/18 4:59
cricadi03,David Warner and Steven Smith ban from IPL 2018 #IPL2018 @IndianCricNews,3/28/18 4:58
cricketist47,"So, a league with 2 teams banned 4 fixing & a player (Stokes) almost getting hmslf imprisoned is barring 2 Aussies 4 thr involvement in ball-tempering row. Not sure if IPL stands 4 Indian Premier League or Ironic Premier League! #BallTamperingRow #IPL2018",3/28/18 4:58
PradhapAj,@IPL confirm Steve Smith and David Warner will not take part in #IPL2018 @SunRisers @rajasthanroyals,3/28/18 4:58
nmkrofficial,"Eesari chudali @SunRisers pethaapamu,they are gonna play without @davidwarner31 in this season. @IPL #IPL2018",3/28/18 4:58
bettingtipfreec,Kolkata Knight Riders Squad For IPL 2018 #KKR #KKRsquad #kkrTeam #KKR2018 #ipl #iplBettingTips #cricket #IPL #cricketBettingTipsFree #freeCricketBettingTips #Betting #IPL2018 http:// bit.ly/2pKpULJ,3/28/18 4:57
Indian_Dreamz,#DavidWarner & #SteveSmith shouldn't be allowed to ply #IPL2018 otherwise IPL will become #WWE of cricket. #bancricketcheats,3/28/18 4:57
cbtf_expert,Kolkata Knight Riders Squad For IPL 2018 #KKR #KKRsquad #kkrTeam #KKR2018 #ipl #iplBettingTips #cricket #IPL #cricketBettingTipsFree #freeCricketBettingTips #Betting #IPL2018 https:// lnkd.in/f8aj_Q3 http:// bit.ly/2pKpULJ,3/28/18 4:57
ni3n92,@ShuklaRajiv @BCCI @IPL #IPL2018 .... Guys now its your time.. Cricketing world follows IPL and we as a Fan need justice from you.. ban them this year..,3/28/18 4:57
its2shar,As usual #IPL starts with controversy. #DavidWarner #SteveSmith banned. #IPL2018 #SRH #RajasthanRoyals #SandpaperGate #CricketAustralia #StevenSmith #BallTampering #BallTamperingScandal,3/28/18 4:55
followyoursport,David Warner and Steve Smith barred from playing IPL this year! #BallTamperingRow #IPL2018 pic.twitter.com/rn7IV8lDRl,3/28/18 4:54
SSANK_JHA,"After standing down from team captaincies, @IPL confirm Smith and Warner will not take part in #IPL2018 . pic.twitter.com/qufcMl0KQh",3/28/18 4:54
anuthinan,"à®’à®°à¯Å à®µà®°à¯Åà®Ÿ à®ªà¯‹à®Ÿà¯çà®Ÿà®¿à®_à¯ç à®_à®Ÿà¯ˆà®¯à®_à®_à¯ç à®®à®©à®®à¯Åà®Ÿà¯ˆà®¨à¯çà®_à®¿à®°à¯Åà®•à¯çà®•à¯Åà®®à¯ç à®µà¯‹à®°à¯çà®©à®°à¯ç à®®à®±à¯çà®±à¯Åà®®à¯ç à®¸à¯çà®®à®¿à®_à¯çà®_à¯Åà®•à¯çà®•à¯Å à®‰à®£à¯çà®®à¯ˆà®¯à®¿à®_à¯ç IPL à®_à®_à®©à¯ç à®•à¯ˆà®•à¯_à®Ÿà¯Åà®_à¯çà®_à®¿à®°à¯Åà®•à¯çà®• à®µà¯‡à®£à¯çà®Ÿà¯Åà®®à¯ç! à®¸à¯çà®°à¯€à®©à®¿à®®à®_à®®à®_, CSK , RR à®‰à®Ÿà¯çà®ªà®Ÿ à®ªà®_à®°à¯Åà®•à¯çà®•à¯Å à®_à¯‚à®_à®_à®Ÿà¯çà®Ÿ à®®à®±à¯Åà®µà®_à®´à¯çà®µà¯Å à®®à¯ˆà®¯à®®à®_à®© #IPLà®_à¯ç à®‡à®Ÿà®®à¯ç à®•à¯_à®Ÿà¯Åà®•à¯çà®•à®ªà¯çà®ªà®Ÿà¯çà®Ÿà®_à¯Åà®ªà¯‹à®_, à®‡à®µà®°à¯çà®•à®_à¯Åà®•à¯çà®•à¯Åà®®à¯ç à®‡à®Ÿà®®à¯ç à®•à¯_à®Ÿà¯Åà®_à¯çà®_à®¿à®°à¯Åà®•à¯çà®• à®µà¯‡à®£à¯çà®Ÿà¯Åà®®à®_à¯çà®_à®µà®_ #IPL2018",3/28/18 4:54
KhanSrq8,Hashim Amla and Martin Guptill are the best replacements in #IPL in place of #Smith and #Warner respectively.. They both are experienced + responsible.. Must required in any batting lineup.. @rajasthanroyals @SunRisers @IPL #RR #SRH #IPL #IPL11 #IPL2018,3/28/18 4:53
snaman252,No one we are Indian Fans and we dont support chutia cheaters.. Indians and ipl will rock #IPL2018 #SmithWarner #RR #SRH @snaman252,3/28/18 4:53
TheAshishNehra,Chances of #CSK & #RCB are increases to play in this year #IPL final as two most effective captains #DavidWarner & #SteveSmith got banned for a year by CA. Well winner will be #MI for sure. #IPL2018,3/28/18 4:52
Superbru,Ouch. Steve Smith and David Warner have now also been barred by the BCCI from playing in this year's #IPL @rajasthanroyals and @SunRisers will be naming replacements soon. We will amend the players available in our Fantasy game accordingly! #IPL2018 pic.twitter.com/21RLKTvc5r,3/28/18 4:52
ni3n92,"Warner & Smith must be thrown out of #IPL2018 ..You just can let the cheaters play with young Indian colts.Ff they play the IPL ""2018"" me and my group will definitely boycott it.Not sure if @BCCI is under pressure from IPL franchise.. @ShuklaRajiv @IPL",3/28/18 4:52
Lance_News,"To be fair to the IPL , the BCCI did say BEFORE the bans were announced that should Warner & Smith be suspended by Australia then they cant feature in #IPL2018 . Same applied with Andre Russell What will the @ECB_cricket stance be on the pair playing county cricket this year? https:// twitter.com/danroan/status /978930953224642560 â€_",3/28/18 4:52
itsmeharikiran,. @davidwarner31 & @stevesmith49 even banned from IPL 2018.. #IPL2018 #IPL11 #DavidWarner #StevenSmith Big blow for @SunRisers & @rajasthanroyals #OrangeArmy #HallaBol https:// twitter.com/Iharik/status/ 978917321564712960 â€_,3/28/18 4:51
Sony_Cricbuzz,"After standing down from team captaincies, IPL confirm Smith and Warner will not take part in #IPL2018 . pic.twitter.com/MJ8R0x3tEA",3/28/18 4:51
ENG_CricBuzz,BiG News From CA D Warner And Steve Smith Are OuT Of IPL 2018 And C Bancroft Is Banned For 9 Months #IPL2018 ^ #PrinCe IdreeS,3/28/18 4:51
naveentilak,"#SteveSmith and #DavidWarner banned from #IPL2018 , confirms @IPL commissioner Rajiv Shukla. Franchises to get replacements.",3/28/18 4:51
ShujaHaiderRiz2,Who will be the replacement of David Warner in ipl ? #DavidWarner #BallTampering #OrangeArmy #AussieCheats #Warner #StevenSmith #vivoIPL #IPL2018,3/28/18 4:50
rootfaheem,@IPL @ShuklaRajiv @CricketAus @CAComms Don't punish them so harshly. I think you can down them from captaincy by 6 months and not to play International and state level by 3 months. But should be allowed to play premier Leagues. (3/3) #IPL2018 #DavidWarner #BallTamperingRow #Smith,3/28/18 4:50
ravikalra0,Rajiv Shukla is himself so corrupt that it just makes me laugh that he banned Smith & Warner from IPL for just bowl tempering! It was Australia's personal matter and IPL ban is just a stupid decision! World at the moment is struggling with low IQ people! #IPL2018,3/28/18 4:50
cp_sonu,CSK VS RR- 20th April IPL Match Result Prediction https:// ipl2018live.in/2018/03/26/csk -vs-rr-20th-april-ipl-match-result-prediction/ â€_ via @IPL 2018 Live PL 2018 #IPL2018 IPL 2018 #IPL2018 #VIVOIPL #IPL #IPL11 #VIVOIPL2018 IPL 2018 #IPL2018 #VIVOIPL #IPL IPL 2018 #IPL2018 IPL 2018 #IPL2018,3/28/18 4:49
IPL_Update,#IPL2018 https:// twitter.com/IPL_Update/sta tus/978931784120496128 â€_,3/28/18 4:49
cp_sonu,19th April Match Prediction â€“ KXIP VS SRH https:// ipl2018live.in/2018/03/26/19t h-march-match-prediction-kxip-vs-srh/ â€_ via @IPL 2018 Live PL 2018 #IPL2018 IPL 2018 #IPL2018 #VIVOIPL #IPL #IPL11 #VIVOIPL2018 IPL 2018 #IPL2018 #VIVOIPL #IPL IPL 2018 #IPL2018 IPL 2018 #IPL2018,3/28/18 4:49
RazaKaleem1,"More Humiliation for Steve Smith and David Warner as Both are not allowed to play in #IPL2018 , Says Rajiv Shukla Commissioner IPL . #BallTamperingRow #BANNED #Cricket #IPL #BCCI pic.twitter.com/LAm3frOlV4",3/28/18 4:49
cp_sonu,Oldest Player Of the Indian Premier League https:// ipl2018live.in/2018/03/26/old est-player-of-the-indian-premier-league/ â€_ via @IPL 2018 Live PL 2018 #IPL2018 IPL 2018 #IPL2018 #VIVOIPL #IPL #IPL11 #VIVOIPL2018 IPL 2018 #IPL2018 #VIVOIPL #IPL IPL 2018 #IPL2018 IPL 2018 #IPL2018,3/28/18 4:49
Tez_Cricket,"Most Successful Batting Pair in #IPL 1) Gayle-Kohli (runs-2787, Avg-52.6, SR-148) 2) Warner-Dhawan (runs-2357, Avg-48.1, SR-141) 3) ABD-Kohli (runs 2214, Avg-44.2, SR-158) #IPL2018 #vivoIPL #IPL11 #IPL2018 #IPL2018",3/28/18 4:49
Tez_Cricket,Longest Sixes in the #IPL History Gilchrist : 122 mt vs RCB Gayle : 119 mt vs PWI Cutting : 117 mt vs RCB Rohit : 115 mt vs KKR Dhoni : 112 mt vs MI #IPL2018 #vivoIPL #IPL11 #IPL2018,3/28/18 4:49
cp_sonu,KXIP VS KKR Match Prediction 21 April 2018 https:// ipl2018live.in/2018/03/26/kxi p-vs-kkr-match-prediction-21-march-2018/ â€_ via @IPL 2018 Live PL 2018 #IPL2018 IPL 2018 #IPL2018 #VIVOIPL #IPL #IPL11 #VIVOIPL2018 IPL 2018 #IPL2018 #VIVOIPL #IPL IPL 2018 #IPL2018 IPL 2018 #IPL2018,3/28/18 4:48
eddiejaques,IPL 's Rajiv Shukla bans Australian players for cheating .. and IPL is run by BCCI currently lead by COA because .. long story... #IPL2018 #BallTamperingRow,3/28/18 4:48
CricFit,Steve Smith & David Warner will not play in IPL 2018 - Rajeev Shukla #Cricket #IPL2018 pic.twitter.com/oE13XbVAuS,3/28/18 4:48
Khem_Raaj7,"David Warner and Steve Smith banned for 12 months. Not only the international team lost two of its most important players, 2 IPL teams lost two major players and their Captain. #DavidWarner #BallTamperingRow #SteveSmith #IPL2018",3/28/18 4:48
LocalCircles,Thanks @BCCI @IPL @ShuklaRajiv for action on petition of @akshaygupta1110 on @LocalCircles and acting against #DavidWarner & #StevenSmith in regards to #IPL2018 Its important that all players adhere to integrity & rules of the game http:// bit.ly/banwarner-smit h-from-ipl2018 â€_ pic.twitter.com/l92SEmSuIa,3/28/18 4:48
cp_sonu,Who is The New Captain Of Rajasthan Royals https:// ipl2018live.in/2018/03/26/who -is-the-new-captain-of-rajasthan-royals/ â€_ via @IPL 2018 Live PL 2018 #IPL2018 IPL 2018 #IPL2018 #VIVOIPL #IPL #IPL11 #VIVOIPL2018 IPL 2018 #IPL2018 #VIVOIPL #IPL IPL 2018 #IPL2018 IPL 2018 #IPL2018,3/28/18 4:48
SRKsDevotee,KKR vs RCB Expected Playing 11 | VIVO IPL 2018 Match Preview #KKRvRCB #RCBvKKR #KKRvsRCB #RCBvsKKR #IPL #IPL11 #IPL2018 @KKRiders @RCBTweets https:// youtu.be/PJH1hUb6dow,3/28/18 4:48
lightofnationne,"à_¬à¥‰à__ à_Ÿà¥‡à_‚à_ªà_°à_¿à_‚à_— à_µà_¿à_µà__à__: à_¸à¥çà_®à_¿à_¥-à_µà¥‰à_°à¥çà_¨à_° à_ªà_° à_èà_• à_¸à__à__ à_•à__ à_¬à¥ˆà_¨, IPL à_–à¥‡à__à_¨à¥‡ à_ªà_° à__à¥€ à__à_Ÿà_•à¥€ à__à__à_µà__à_° https:// bit.ly/2pPBMv8 #BallTamperingRow #BallTampering #BallTempering #StevenSmith #DavidWarner #IPL2018 #IPL11 #CricketAustralia #TrendingNEWS pic.twitter.com/pRX05hj6XS",3/28/18 4:48
KKRiders,"#Knights pushing the bar at the gym to gear up for VIVO @IPL 2018! For more from today's session, click here - http:// bit.ly/KnightCamp_Gym Session â€_ #KKRHaiTaiyaar #IPL2018 #KnightCamp pic.twitter.com/L8GlyqbQpV",3/28/18 4:48
cp_sonu,CSK VS SRH â€“ 22 April Match Prediction and Predicted Result https:// ipl2018live.in/2018/03/27/csk -vs-srh-22-april-match-prediction-and-predicted-result/ â€_ via @IPL 2018 LivePL 2018 #IPL2018 IPL 2018 #IPL2018 #VIVOIPL #IPL #IPL11 #VIVOIPL2018 IPL 2018 #IPL2018 #VIVOIPL #IPL IPL 2018 #IPL2018 IPL 2018 #IPL2018,3/28/18 4:47
am_jaanu,#SteveSmith & #DavidWarner have banned from playing cricket by CA Now BCCI has changed thier decision too. Both the players are not eligible to play #IPL #IPL2018 pic.twitter.com/mX6w6GgPSP,3/28/18 4:47
princenavs,"After standing down from team captaincies, @IPL confirm Smith and Warner will not take part in #IPL2018 . pic.twitter.com/l8JcHfFFnl",3/28/18 4:47
seven_week,Uninstalled #Hotstar as well. Don't want to watch this #IPL2018 Even a private organisation which runs for money also using the word sack. Sacking both Steve Smith and Warner from playing IPL #BoycottIPL,3/28/18 4:47
Amruth_jagtap,#BCCI #IPL2018 #IPL11 @BCCI Warner and Smith are not part of this year IPL . Smart decision by BCCI. Good to see BCCI are strict against cheating. #NoMercy for such players in INDIA. pic.twitter.com/KJBtWArboa,3/28/18 4:47
SachinKrIndia,"Smith, Warner banned from Indian Premier League - IPL chief @IPL #IPL2018",3/28/18 4:47
ImOumkar,@stevesmith49 and @davidwarner31 banned for one year from playing for Australia. @cbancroft4 for 9 months.. Meanwhile @ShuklaRajiv confirms @stevesmith49 @davidwarner31 Not to play #IPL2018 @BCCI @IPL @ICC @CricketAustrala,3/28/18 4:47
cp_sonu,RCB VS DD â€“ 21 April IPL Match Result Prediction https:// ipl2018live.in/2018/03/27/rcb -vs-dd-21-april-ipl-match-result-prediction/ â€_ via @IPL 2018 Live PL 2018 #IPL2018 IPL 2018 #IPL2018 #VIVOIPL #IPL #IPL11 #VIVOIPL2018 IPL 2018 #IPL2018 #VIVOIPL #IPL IPL 2018 #IPL2018 IPL 2018 #IPL2018,3/28/18 4:47
cp_sonu,CSK VS SRH â€“ 22 April Match Prediction and Predicted Result https:// ipl2018live.in/2018/03/27/csk -vs-srh-22-april-match-prediction-and-predicted-result/ â€_ via @IPL 2018 Live PL 2018 #IPL2018 IPL 2018 #IPL2018 #VIVOIPL #IPL #IPL11 #VIVOIPL2018 IPL 2018 #IPL2018 #VIVOIPL #IPL IPL 2018 #IPL2018 IPL 2018 #IPL2018,3/28/18 4:46
Khandelw13Sagar,"Ball-Tampering is a crime, but @IPL need to rethink on their decision of Banning @stevesmith49 & @davidwarner31 in #IPL2018 . 6 match or 7 Match Ban will do, but not the complete tournament @ShuklaRajiv",3/28/18 4:46
cp_sonu,Rajasthan Royals Vs Mumbai Indians IPL Match Result Prediction [22 April 2018] https:// ipl2018live.in/2018/03/27/raj asthan-royals-vs-mumbai-indians-ipl-match-result-prediction-22-april-2018/ â€_ via @IPL 2018 Live PL 2018 #IPL2018 IPL 2018 #IPL2018 #VIVOIPL #IPL #IPL11 #VIVOIPL2018 IPL 2018 #IPL2018 #VIVOIPL #IPL IPL 2018 #IPL2018 IPL 2018 #IPL2018,3/28/18 4:46
